customer_id,churn_probability,churn_predicted,risk_tier,monthly_mrr,mrr_at_risk,recommended_action
CUST_01055,0.2116,0,LOW,79,16.72,No action needed (monitor next cycle)
CUST_04957,0.2116,0,LOW,199,42.12,No action needed (monitor next cycle)
CUST_04839,0.2116,0,LOW,199,42.1,No action needed (monitor next cycle)
CUST_02881,0.2114,0,LOW,79,16.7,No action needed (monitor next cycle)
CUST_04729,0.2114,0,LOW,29,6.13,No action needed (monitor next cycle)
CUST_04887,0.2114,0,LOW,199,42.07,No action needed (monitor next cycle)
CUST_01407,0.2114,0,LOW,29,6.13,No action needed (monitor next cycle)
CUST_04844,0.2113,0,LOW,29,6.13,No action needed (monitor next cycle)
CUST_00146,0.2113,0,LOW,79,16.69,No action needed (monitor next cycle)
CUST_01482,0.2113,0,LOW,79,16.69,No action needed (monitor next cycle)
CUST_00014,0.2112,0,LOW,29,6.12,No action needed (monitor next cycle)
CUST_03982,0.2111,0,LOW,79,16.68,No action needed (monitor next cycle)
CUST_01354,0.2111,0,LOW,499,105.36,No action needed (monitor next cycle)
CUST_02796,0.211,0,LOW,499,105.31,No action needed (monitor next cycle)
CUST_02326,0.211,0,LOW,29,6.12,No action needed (monitor next cycle)
CUST_03107,0.211,0,LOW,79,16.67,No action needed (monitor next cycle)
CUST_00961,0.211,0,LOW,499,105.3,No action needed (monitor next cycle)
CUST_02429,0.2108,0,LOW,199,41.94,No action needed (monitor next cycle)
CUST_01405,0.2108,0,LOW,199,41.94,No action needed (monitor next cycle)
CUST_00029,0.2108,0,LOW,29,6.11,No action needed (monitor next cycle)
CUST_01609,0.2106,0,LOW,29,6.11,No action needed (monitor next cycle)
CUST_00959,0.2105,0,LOW,199,41.89,No action needed (monitor next cycle)
CUST_04254,0.2104,0,LOW,199,41.86,No action needed (monitor next cycle)
CUST_01974,0.2103,0,LOW,79,16.61,No action needed (monitor next cycle)
CUST_04966,0.2102,0,LOW,199,41.83,No action needed (monitor next cycle)
CUST_02552,0.2101,0,LOW,199,41.8,No action needed (monitor next cycle)
CUST_01671,0.2101,0,LOW,199,41.81,No action needed (monitor next cycle)
CUST_04911,0.2101,0,LOW,499,104.85,No action needed (monitor next cycle)
CUST_04662,0.2101,0,LOW,29,6.09,No action needed (monitor next cycle)
CUST_03270,0.2101,0,LOW,29,6.09,No action needed (monitor next cycle)
CUST_01265,0.21,0,LOW,79,16.59,No action needed (monitor next cycle)
CUST_03186,0.21,0,LOW,29,6.09,No action needed (monitor next cycle)
CUST_04982,0.2099,0,LOW,29,6.09,No action needed (monitor next cycle)
CUST_00527,0.2098,0,LOW,29,6.08,No action needed (monitor next cycle)
CUST_00641,0.2098,0,LOW,199,41.76,No action needed (monitor next cycle)
CUST_04163,0.2098,0,LOW,79,16.58,No action needed (monitor next cycle)
CUST_01085,0.2097,0,LOW,79,16.56,No action needed (monitor next cycle)
CUST_01186,0.2096,0,LOW,199,41.71,No action needed (monitor next cycle)
CUST_03122,0.2095,0,LOW,29,6.08,No action needed (monitor next cycle)
CUST_00618,0.2095,0,LOW,79,16.55,No action needed (monitor next cycle)
CUST_01358,0.2094,0,LOW,499,104.48,No action needed (monitor next cycle)
CUST_00964,0.2093,0,LOW,79,16.53,No action needed (monitor next cycle)
CUST_03042,0.2093,0,LOW,29,6.07,No action needed (monitor next cycle)
CUST_01245,0.2093,0,LOW,79,16.53,No action needed (monitor next cycle)
CUST_00729,0.2092,0,LOW,499,104.38,No action needed (monitor next cycle)
CUST_03352,0.2092,0,LOW,199,41.63,No action needed (monitor next cycle)
CUST_01176,0.2092,0,LOW,79,16.52,No action needed (monitor next cycle)
CUST_04064,0.2091,0,LOW,79,16.52,No action needed (monitor next cycle)
CUST_04154,0.2088,0,LOW,29,6.06,No action needed (monitor next cycle)
CUST_00523,0.2087,0,LOW,79,16.48,No action needed (monitor next cycle)
CUST_00399,0.2087,0,LOW,199,41.52,No action needed (monitor next cycle)
CUST_02692,0.2087,0,LOW,29,6.05,No action needed (monitor next cycle)
CUST_00168,0.2087,0,LOW,29,6.05,No action needed (monitor next cycle)
CUST_01534,0.2087,0,LOW,29,6.05,No action needed (monitor next cycle)
CUST_04195,0.2085,0,LOW,29,6.05,No action needed (monitor next cycle)
CUST_00052,0.2083,0,LOW,29,6.04,No action needed (monitor next cycle)
CUST_04792,0.2083,0,LOW,29,6.04,No action needed (monitor next cycle)
CUST_00660,0.2083,0,LOW,29,6.04,No action needed (monitor next cycle)
CUST_04436,0.2083,0,LOW,199,41.45,No action needed (monitor next cycle)
CUST_02241,0.2083,0,LOW,499,103.96,No action needed (monitor next cycle)
CUST_03919,0.2082,0,LOW,79,16.45,No action needed (monitor next cycle)
CUST_02755,0.2082,0,LOW,199,41.43,No action needed (monitor next cycle)
CUST_02008,0.2082,0,LOW,29,6.04,No action needed (monitor next cycle)
CUST_00732,0.2082,0,LOW,199,41.44,No action needed (monitor next cycle)
CUST_04670,0.208,0,LOW,79,16.43,No action needed (monitor next cycle)
CUST_02839,0.2079,0,LOW,199,41.38,No action needed (monitor next cycle)
CUST_04402,0.2079,0,LOW,79,16.42,No action needed (monitor next cycle)
CUST_02533,0.2079,0,LOW,79,16.42,No action needed (monitor next cycle)
CUST_03613,0.2079,0,LOW,29,6.03,No action needed (monitor next cycle)
CUST_03036,0.2077,0,LOW,29,6.02,No action needed (monitor next cycle)
CUST_02083,0.2077,0,LOW,79,16.41,No action needed (monitor next cycle)
CUST_04687,0.2077,0,LOW,29,6.02,No action needed (monitor next cycle)
CUST_04277,0.2077,0,LOW,79,16.41,No action needed (monitor next cycle)
CUST_03195,0.2077,0,LOW,29,6.02,No action needed (monitor next cycle)
CUST_02303,0.2076,0,LOW,199,41.31,No action needed (monitor next cycle)
CUST_02362,0.2074,0,LOW,79,16.39,No action needed (monitor next cycle)
CUST_00627,0.2073,0,LOW,29,6.01,No action needed (monitor next cycle)
CUST_00715,0.2072,0,LOW,29,6.01,No action needed (monitor next cycle)
CUST_04680,0.2072,0,LOW,79,16.37,No action needed (monitor next cycle)
CUST_02550,0.2071,0,LOW,499,103.35,No action needed (monitor next cycle)
CUST_03789,0.2071,0,LOW,199,41.21,No action needed (monitor next cycle)
CUST_01675,0.207,0,LOW,199,41.19,No action needed (monitor next cycle)
CUST_02250,0.207,0,LOW,199,41.2,No action needed (monitor next cycle)
CUST_00969,0.2069,0,LOW,199,41.18,No action needed (monitor next cycle)
CUST_04216,0.2069,0,LOW,79,16.35,No action needed (monitor next cycle)
CUST_02776,0.2068,0,LOW,29,6.0,No action needed (monitor next cycle)
CUST_04170,0.2067,0,LOW,29,5.99,No action needed (monitor next cycle)
CUST_04319,0.2067,0,LOW,199,41.13,No action needed (monitor next cycle)
CUST_01212,0.2065,0,LOW,79,16.31,No action needed (monitor next cycle)
CUST_01091,0.2064,0,LOW,199,41.08,No action needed (monitor next cycle)
CUST_02097,0.2064,0,LOW,29,5.99,No action needed (monitor next cycle)
CUST_01221,0.2064,0,LOW,199,41.07,No action needed (monitor next cycle)
CUST_00888,0.2064,0,LOW,199,41.07,No action needed (monitor next cycle)
CUST_01810,0.2064,0,LOW,199,41.08,No action needed (monitor next cycle)
CUST_02369,0.2063,0,LOW,499,102.93,No action needed (monitor next cycle)
CUST_01894,0.2062,0,LOW,79,16.29,No action needed (monitor next cycle)
CUST_00037,0.2062,0,LOW,499,102.88,No action needed (monitor next cycle)
CUST_03720,0.2061,0,LOW,29,5.98,No action needed (monitor next cycle)
CUST_04721,0.2061,0,LOW,79,16.28,No action needed (monitor next cycle)
CUST_00010,0.206,0,LOW,29,5.97,No action needed (monitor next cycle)
CUST_02733,0.2059,0,LOW,199,40.98,No action needed (monitor next cycle)
CUST_00615,0.2058,0,LOW,199,40.96,No action needed (monitor next cycle)
CUST_02798,0.2058,0,LOW,29,5.97,No action needed (monitor next cycle)
CUST_01142,0.2056,0,LOW,29,5.96,No action needed (monitor next cycle)
CUST_03990,0.2056,0,LOW,29,5.96,No action needed (monitor next cycle)
CUST_02962,0.2055,0,LOW,29,5.96,No action needed (monitor next cycle)
CUST_00151,0.2055,0,LOW,29,5.96,No action needed (monitor next cycle)
CUST_00854,0.2054,0,LOW,79,16.22,No action needed (monitor next cycle)
CUST_02185,0.2054,0,LOW,499,102.5,No action needed (monitor next cycle)
CUST_04664,0.2053,0,LOW,29,5.95,No action needed (monitor next cycle)
CUST_00333,0.2052,0,LOW,29,5.95,No action needed (monitor next cycle)
CUST_00201,0.2052,0,LOW,499,102.38,No action needed (monitor next cycle)
CUST_02961,0.2051,0,LOW,29,5.95,No action needed (monitor next cycle)
CUST_03530,0.205,0,LOW,499,102.3,No action needed (monitor next cycle)
CUST_01736,0.2049,0,LOW,499,102.27,No action needed (monitor next cycle)
CUST_03052,0.2049,0,LOW,499,102.26,No action needed (monitor next cycle)
CUST_02710,0.2049,0,LOW,29,5.94,No action needed (monitor next cycle)
CUST_04968,0.2049,0,LOW,199,40.78,No action needed (monitor next cycle)
CUST_00099,0.2048,0,LOW,29,5.94,No action needed (monitor next cycle)
CUST_04497,0.2048,0,LOW,79,16.18,No action needed (monitor next cycle)
CUST_00084,0.2048,0,LOW,29,5.94,No action needed (monitor next cycle)
CUST_00573,0.2047,0,LOW,79,16.17,No action needed (monitor next cycle)
CUST_04069,0.2047,0,LOW,29,5.94,No action needed (monitor next cycle)
CUST_02190,0.2047,0,LOW,79,16.17,No action needed (monitor next cycle)
CUST_04337,0.2046,0,LOW,499,102.07,No action needed (monitor next cycle)
CUST_04223,0.2045,0,LOW,29,5.93,No action needed (monitor next cycle)
CUST_01646,0.2042,0,LOW,199,40.63,No action needed (monitor next cycle)
CUST_00013,0.2041,0,LOW,79,16.12,No action needed (monitor next cycle)
CUST_03047,0.2041,0,LOW,29,5.92,No action needed (monitor next cycle)
CUST_04852,0.204,0,LOW,29,5.92,No action needed (monitor next cycle)
CUST_03755,0.2039,0,LOW,199,40.58,No action needed (monitor next cycle)
CUST_03304,0.2039,0,LOW,29,5.91,No action needed (monitor next cycle)
CUST_02375,0.2039,0,LOW,29,5.91,No action needed (monitor next cycle)
CUST_00572,0.2039,0,LOW,199,40.58,No action needed (monitor next cycle)
CUST_00856,0.2038,0,LOW,29,5.91,No action needed (monitor next cycle)
CUST_03611,0.2037,0,LOW,499,101.66,No action needed (monitor next cycle)
CUST_01953,0.2037,0,LOW,29,5.91,No action needed (monitor next cycle)
CUST_03370,0.2035,0,LOW,29,5.9,No action needed (monitor next cycle)
CUST_00974,0.2035,0,LOW,29,5.9,No action needed (monitor next cycle)
CUST_01851,0.2035,0,LOW,499,101.53,No action needed (monitor next cycle)
CUST_01152,0.2035,0,LOW,29,5.9,No action needed (monitor next cycle)
CUST_00273,0.2034,0,LOW,199,40.47,No action needed (monitor next cycle)
CUST_01214,0.2034,0,LOW,199,40.47,No action needed (monitor next cycle)
CUST_02235,0.2033,0,LOW,79,16.06,No action needed (monitor next cycle)
CUST_01266,0.2033,0,LOW,499,101.47,No action needed (monitor next cycle)
CUST_04837,0.2033,0,LOW,29,5.9,No action needed (monitor next cycle)
CUST_03514,0.2033,0,LOW,29,5.89,No action needed (monitor next cycle)
CUST_03525,0.2032,0,LOW,29,5.89,No action needed (monitor next cycle)
CUST_01154,0.2031,0,LOW,29,5.89,No action needed (monitor next cycle)
CUST_00842,0.203,0,LOW,29,5.89,No action needed (monitor next cycle)
CUST_04921,0.203,0,LOW,199,40.4,No action needed (monitor next cycle)
CUST_04466,0.2029,0,LOW,499,101.23,No action needed (monitor next cycle)
CUST_02451,0.2029,0,LOW,79,16.03,No action needed (monitor next cycle)
CUST_00584,0.2028,0,LOW,79,16.02,No action needed (monitor next cycle)
CUST_03547,0.2028,0,LOW,79,16.02,No action needed (monitor next cycle)
CUST_02568,0.2026,0,LOW,199,40.32,No action needed (monitor next cycle)
CUST_02081,0.2026,0,LOW,199,40.31,No action needed (monitor next cycle)
CUST_00586,0.2026,0,LOW,79,16.01,No action needed (monitor next cycle)
CUST_02599,0.2026,0,LOW,29,5.88,No action needed (monitor next cycle)
CUST_01323,0.2025,0,LOW,79,15.99,No action needed (monitor next cycle)
CUST_04579,0.2024,0,LOW,29,5.87,No action needed (monitor next cycle)
CUST_02337,0.2023,0,LOW,29,5.87,No action needed (monitor next cycle)
CUST_00499,0.2023,0,LOW,79,15.98,No action needed (monitor next cycle)
CUST_04724,0.2023,0,LOW,29,5.87,No action needed (monitor next cycle)
CUST_04029,0.2023,0,LOW,79,15.98,No action needed (monitor next cycle)
CUST_01272,0.2022,0,LOW,29,5.86,No action needed (monitor next cycle)
CUST_02483,0.2022,0,LOW,79,15.97,No action needed (monitor next cycle)
CUST_02770,0.2021,0,LOW,79,15.97,No action needed (monitor next cycle)
CUST_01845,0.2021,0,LOW,29,5.86,No action needed (monitor next cycle)
CUST_04032,0.202,0,LOW,79,15.96,No action needed (monitor next cycle)
CUST_02589,0.202,0,LOW,29,5.86,No action needed (monitor next cycle)
CUST_00829,0.202,0,LOW,79,15.96,No action needed (monitor next cycle)
CUST_04473,0.2019,0,LOW,29,5.85,No action needed (monitor next cycle)
CUST_03017,0.2019,0,LOW,79,15.95,No action needed (monitor next cycle)
CUST_00878,0.2019,0,LOW,79,15.95,No action needed (monitor next cycle)
CUST_04890,0.2019,0,LOW,199,40.18,No action needed (monitor next cycle)
CUST_02164,0.2018,0,LOW,199,40.17,No action needed (monitor next cycle)
CUST_04015,0.2018,0,LOW,29,5.85,No action needed (monitor next cycle)
CUST_02882,0.2018,0,LOW,79,15.94,No action needed (monitor next cycle)
CUST_03312,0.2016,0,LOW,29,5.84,No action needed (monitor next cycle)
CUST_03558,0.2016,0,LOW,199,40.13,No action needed (monitor next cycle)
CUST_03888,0.2016,0,LOW,29,5.84,No action needed (monitor next cycle)
CUST_02621,0.2015,0,LOW,79,15.92,No action needed (monitor next cycle)
CUST_03639,0.2015,0,LOW,79,15.92,No action needed (monitor next cycle)
CUST_03446,0.2014,0,LOW,79,15.91,No action needed (monitor next cycle)
CUST_01135,0.2013,0,LOW,29,5.84,No action needed (monitor next cycle)
CUST_00224,0.2012,0,LOW,79,15.9,No action needed (monitor next cycle)
CUST_01589,0.2012,0,LOW,199,40.04,No action needed (monitor next cycle)
CUST_00306,0.2011,0,LOW,79,15.88,No action needed (monitor next cycle)
CUST_00616,0.2011,0,LOW,199,40.01,No action needed (monitor next cycle)
CUST_01660,0.201,0,LOW,79,15.88,No action needed (monitor next cycle)
CUST_00001,0.2009,0,LOW,79,15.87,No action needed (monitor next cycle)
CUST_04363,0.2009,0,LOW,29,5.82,No action needed (monitor next cycle)
CUST_01931,0.2007,0,LOW,29,5.82,No action needed (monitor next cycle)
CUST_00740,0.2007,0,LOW,199,39.94,No action needed (monitor next cycle)
CUST_01137,0.2005,0,LOW,499,100.05,No action needed (monitor next cycle)
CUST_01658,0.2005,0,LOW,29,5.81,No action needed (monitor next cycle)
CUST_02125,0.2005,0,LOW,79,15.84,No action needed (monitor next cycle)
CUST_04832,0.2005,0,LOW,29,5.81,No action needed (monitor next cycle)
CUST_04522,0.2004,0,LOW,499,99.98,No action needed (monitor next cycle)
CUST_02404,0.2004,0,LOW,79,15.83,No action needed (monitor next cycle)
CUST_04075,0.2003,0,LOW,199,39.86,No action needed (monitor next cycle)
CUST_02762,0.2002,0,LOW,79,15.82,No action needed (monitor next cycle)
CUST_02239,0.2002,0,LOW,79,15.82,No action needed (monitor next cycle)
CUST_02606,0.2001,0,LOW,29,5.8,No action needed (monitor next cycle)
CUST_04626,0.2001,0,LOW,79,15.81,No action needed (monitor next cycle)
CUST_03737,0.2,0,LOW,29,5.8,No action needed (monitor next cycle)
CUST_02289,0.2,0,LOW,199,39.8,No action needed (monitor next cycle)
CUST_04787,0.2,0,LOW,29,5.8,No action needed (monitor next cycle)
CUST_01556,0.2,0,LOW,79,15.8,No action needed (monitor next cycle)
CUST_01700,0.2,0,LOW,79,15.8,No action needed (monitor next cycle)
CUST_02105,0.1999,0,LOW,29,5.8,No action needed (monitor next cycle)
CUST_01441,0.1998,0,LOW,29,5.79,No action needed (monitor next cycle)
CUST_00723,0.1996,0,LOW,29,5.79,No action needed (monitor next cycle)
CUST_00956,0.1996,0,LOW,29,5.79,No action needed (monitor next cycle)
CUST_02050,0.1995,0,LOW,199,39.69,No action needed (monitor next cycle)
CUST_04914,0.1994,0,LOW,79,15.75,No action needed (monitor next cycle)
CUST_01090,0.1994,0,LOW,79,15.75,No action needed (monitor next cycle)
CUST_00960,0.1991,0,LOW,79,15.73,No action needed (monitor next cycle)
CUST_04016,0.1991,0,LOW,29,5.77,No action needed (monitor next cycle)
CUST_03721,0.199,0,LOW,199,39.6,No action needed (monitor next cycle)
CUST_03975,0.199,0,LOW,79,15.72,No action needed (monitor next cycle)
CUST_04652,0.199,0,LOW,29,5.77,No action needed (monitor next cycle)
CUST_01293,0.199,0,LOW,29,5.77,No action needed (monitor next cycle)
CUST_03216,0.1989,0,LOW,79,15.72,No action needed (monitor next cycle)
CUST_04812,0.1989,0,LOW,29,5.77,No action needed (monitor next cycle)
CUST_03910,0.1989,0,LOW,199,39.59,No action needed (monitor next cycle)
CUST_04673,0.1989,0,LOW,29,5.77,No action needed (monitor next cycle)
CUST_04631,0.1988,0,LOW,199,39.57,No action needed (monitor next cycle)
CUST_04441,0.1988,0,LOW,29,5.76,No action needed (monitor next cycle)
CUST_02849,0.1986,0,LOW,29,5.76,No action needed (monitor next cycle)
CUST_00794,0.1986,0,LOW,79,15.69,No action needed (monitor next cycle)
CUST_00716,0.1986,0,LOW,29,5.76,No action needed (monitor next cycle)
CUST_00808,0.1986,0,LOW,79,15.69,No action needed (monitor next cycle)
CUST_04465,0.1984,0,LOW,499,98.99,No action needed (monitor next cycle)
CUST_01992,0.1984,0,LOW,29,5.75,No action needed (monitor next cycle)
CUST_01958,0.1983,0,LOW,199,39.46,No action needed (monitor next cycle)
CUST_04777,0.1983,0,LOW,499,98.97,No action needed (monitor next cycle)
CUST_03199,0.1983,0,LOW,29,5.75,No action needed (monitor next cycle)
CUST_00874,0.1983,0,LOW,79,15.66,No action needed (monitor next cycle)
CUST_01012,0.1982,0,LOW,499,98.89,No action needed (monitor next cycle)
CUST_04062,0.1982,0,LOW,199,39.44,No action needed (monitor next cycle)
CUST_04924,0.1982,0,LOW,79,15.66,No action needed (monitor next cycle)
CUST_01664,0.1981,0,LOW,199,39.43,No action needed (monitor next cycle)
CUST_02449,0.198,0,LOW,29,5.74,No action needed (monitor next cycle)
CUST_03494,0.1979,0,LOW,29,5.74,No action needed (monitor next cycle)
CUST_04575,0.1978,0,LOW,29,5.74,No action needed (monitor next cycle)
CUST_01896,0.1978,0,LOW,199,39.37,No action needed (monitor next cycle)
CUST_03846,0.1977,0,LOW,499,98.64,No action needed (monitor next cycle)
CUST_03224,0.1976,0,LOW,29,5.73,No action needed (monitor next cycle)
CUST_01921,0.1975,0,LOW,29,5.73,No action needed (monitor next cycle)
CUST_02460,0.1973,0,LOW,79,15.58,No action needed (monitor next cycle)
CUST_04728,0.1972,0,LOW,29,5.72,No action needed (monitor next cycle)
CUST_02595,0.1971,0,LOW,499,98.36,No action needed (monitor next cycle)
CUST_00129,0.1971,0,LOW,199,39.22,No action needed (monitor next cycle)
CUST_02134,0.197,0,LOW,79,15.57,No action needed (monitor next cycle)
CUST_02736,0.197,0,LOW,499,98.32,No action needed (monitor next cycle)
CUST_00134,0.1968,0,LOW,499,98.22,No action needed (monitor next cycle)
CUST_04467,0.1968,0,LOW,499,98.22,No action needed (monitor next cycle)
CUST_00535,0.1968,0,LOW,29,5.71,No action needed (monitor next cycle)
CUST_00258,0.1967,0,LOW,79,15.54,No action needed (monitor next cycle)
CUST_01202,0.1967,0,LOW,499,98.18,No action needed (monitor next cycle)
CUST_01748,0.1966,0,LOW,499,98.11,No action needed (monitor next cycle)
CUST_02495,0.1966,0,LOW,29,5.7,No action needed (monitor next cycle)
CUST_02219,0.1964,0,LOW,499,97.98,No action needed (monitor next cycle)
CUST_04333,0.1963,0,LOW,199,39.07,No action needed (monitor next cycle)
CUST_02422,0.1963,0,LOW,79,15.51,No action needed (monitor next cycle)
CUST_02714,0.1963,0,LOW,29,5.69,No action needed (monitor next cycle)
CUST_03950,0.1963,0,LOW,29,5.69,No action needed (monitor next cycle)
CUST_02514,0.1963,0,LOW,79,15.51,No action needed (monitor next cycle)
CUST_03263,0.1963,0,LOW,29,5.69,No action needed (monitor next cycle)
CUST_04629,0.1959,0,LOW,79,15.47,No action needed (monitor next cycle)
CUST_02951,0.1959,0,LOW,29,5.68,No action needed (monitor next cycle)
CUST_02909,0.1959,0,LOW,79,15.48,No action needed (monitor next cycle)
CUST_02823,0.1957,0,LOW,199,38.95,No action needed (monitor next cycle)
CUST_01069,0.1957,0,LOW,29,5.67,No action needed (monitor next cycle)
CUST_03586,0.1956,0,LOW,199,38.93,No action needed (monitor next cycle)
CUST_03878,0.1954,0,LOW,79,15.44,No action needed (monitor next cycle)
CUST_02445,0.1954,0,LOW,199,38.88,No action needed (monitor next cycle)
CUST_02307,0.1952,0,LOW,29,5.66,No action needed (monitor next cycle)
CUST_03631,0.1952,0,LOW,29,5.66,No action needed (monitor next cycle)
CUST_03928,0.1952,0,LOW,29,5.66,No action needed (monitor next cycle)
CUST_02886,0.1951,0,LOW,29,5.66,No action needed (monitor next cycle)
CUST_02908,0.1951,0,LOW,79,15.42,No action needed (monitor next cycle)
CUST_00294,0.1951,0,LOW,199,38.82,No action needed (monitor next cycle)
CUST_02417,0.1951,0,LOW,29,5.66,No action needed (monitor next cycle)
CUST_04905,0.195,0,LOW,79,15.41,No action needed (monitor next cycle)
CUST_02759,0.195,0,LOW,29,5.66,No action needed (monitor next cycle)
CUST_02206,0.195,0,LOW,29,5.65,No action needed (monitor next cycle)
CUST_01371,0.1949,0,LOW,29,5.65,No action needed (monitor next cycle)
CUST_02730,0.1949,0,LOW,79,15.4,No action needed (monitor next cycle)
CUST_00190,0.1947,0,LOW,29,5.65,No action needed (monitor next cycle)
CUST_01524,0.1947,0,LOW,29,5.65,No action needed (monitor next cycle)
CUST_00319,0.1947,0,LOW,79,15.38,No action needed (monitor next cycle)
CUST_04300,0.1946,0,LOW,29,5.64,No action needed (monitor next cycle)
CUST_00954,0.1946,0,LOW,29,5.64,No action needed (monitor next cycle)
CUST_04106,0.1944,0,LOW,29,5.64,No action needed (monitor next cycle)
CUST_01349,0.1944,0,LOW,199,38.69,No action needed (monitor next cycle)
CUST_04566,0.1944,0,LOW,79,15.36,No action needed (monitor next cycle)
CUST_00058,0.1944,0,LOW,79,15.36,No action needed (monitor next cycle)
CUST_03210,0.1942,0,LOW,29,5.63,No action needed (monitor next cycle)
CUST_02310,0.1942,0,LOW,499,96.9,No action needed (monitor next cycle)
CUST_01390,0.1941,0,LOW,29,5.63,No action needed (monitor next cycle)
CUST_00760,0.1939,0,LOW,199,38.58,No action needed (monitor next cycle)
CUST_04854,0.1938,0,LOW,199,38.56,No action needed (monitor next cycle)
CUST_01433,0.1937,0,LOW,79,15.3,No action needed (monitor next cycle)
CUST_02794,0.1937,0,LOW,199,38.55,No action needed (monitor next cycle)
CUST_04539,0.1937,0,LOW,79,15.3,No action needed (monitor next cycle)
CUST_02236,0.1936,0,LOW,79,15.3,No action needed (monitor next cycle)
CUST_04933,0.1936,0,LOW,29,5.62,No action needed (monitor next cycle)
CUST_00254,0.1936,0,LOW,199,38.53,No action needed (monitor next cycle)
CUST_02324,0.1935,0,LOW,29,5.61,No action needed (monitor next cycle)
CUST_00071,0.1935,0,LOW,199,38.5,No action needed (monitor next cycle)
CUST_01429,0.1935,0,LOW,79,15.28,No action needed (monitor next cycle)
CUST_03683,0.1935,0,LOW,79,15.29,No action needed (monitor next cycle)
CUST_00996,0.1933,0,LOW,79,15.27,No action needed (monitor next cycle)
CUST_03198,0.1932,0,LOW,79,15.26,No action needed (monitor next cycle)
CUST_04838,0.193,0,LOW,199,38.4,No action needed (monitor next cycle)
CUST_00875,0.1929,0,LOW,29,5.59,No action needed (monitor next cycle)
CUST_02108,0.1929,0,LOW,199,38.39,No action needed (monitor next cycle)
CUST_01281,0.1928,0,LOW,79,15.23,No action needed (monitor next cycle)
CUST_04573,0.1928,0,LOW,29,5.59,No action needed (monitor next cycle)
CUST_02392,0.1928,0,LOW,199,38.37,No action needed (monitor next cycle)
CUST_01268,0.1927,0,LOW,29,5.59,No action needed (monitor next cycle)
CUST_01463,0.1927,0,LOW,29,5.59,No action needed (monitor next cycle)
CUST_00928,0.1926,0,LOW,79,15.22,No action needed (monitor next cycle)
CUST_01161,0.1925,0,LOW,29,5.58,No action needed (monitor next cycle)
CUST_04708,0.1925,0,LOW,79,15.2,No action needed (monitor next cycle)
CUST_04564,0.1924,0,LOW,79,15.2,No action needed (monitor next cycle)
CUST_03870,0.1924,0,LOW,499,95.99,No action needed (monitor next cycle)
CUST_04790,0.1923,0,LOW,29,5.58,No action needed (monitor next cycle)
CUST_04704,0.1923,0,LOW,29,5.58,No action needed (monitor next cycle)
CUST_00408,0.1923,0,LOW,29,5.58,No action needed (monitor next cycle)
CUST_01976,0.1923,0,LOW,199,38.26,No action needed (monitor next cycle)
CUST_01442,0.1922,0,LOW,199,38.25,No action needed (monitor next cycle)
CUST_00818,0.1922,0,LOW,499,95.89,No action needed (monitor next cycle)
CUST_03458,0.1921,0,LOW,499,95.88,No action needed (monitor next cycle)
CUST_02727,0.1919,0,LOW,79,15.16,No action needed (monitor next cycle)
CUST_04749,0.1918,0,LOW,499,95.69,No action needed (monitor next cycle)
CUST_03091,0.1918,0,LOW,79,15.15,No action needed (monitor next cycle)
CUST_04178,0.1918,0,LOW,79,15.15,No action needed (monitor next cycle)
CUST_03621,0.1918,0,LOW,29,5.56,No action needed (monitor next cycle)
CUST_03596,0.1917,0,LOW,79,15.14,No action needed (monitor next cycle)
CUST_02970,0.1917,0,LOW,499,95.66,No action needed (monitor next cycle)
CUST_01874,0.1916,0,LOW,199,38.12,No action needed (monitor next cycle)
CUST_01724,0.1915,0,LOW,79,15.13,No action needed (monitor next cycle)
CUST_04597,0.1915,0,LOW,29,5.55,No action needed (monitor next cycle)
CUST_01022,0.1915,0,LOW,199,38.11,No action needed (monitor next cycle)
CUST_00486,0.1915,0,LOW,29,5.55,No action needed (monitor next cycle)
CUST_01346,0.1912,0,LOW,29,5.54,No action needed (monitor next cycle)
CUST_00670,0.1911,0,LOW,199,38.03,No action needed (monitor next cycle)
CUST_04780,0.191,0,LOW,79,15.09,No action needed (monitor next cycle)
CUST_02320,0.191,0,LOW,29,5.54,No action needed (monitor next cycle)
CUST_00074,0.191,0,LOW,499,95.31,No action needed (monitor next cycle)
CUST_01950,0.191,0,LOW,199,38.02,No action needed (monitor next cycle)
CUST_00160,0.1909,0,LOW,79,15.08,No action needed (monitor next cycle)
CUST_02877,0.1909,0,LOW,79,15.08,No action needed (monitor next cycle)
CUST_00330,0.1909,0,LOW,29,5.54,No action needed (monitor next cycle)
CUST_02920,0.1908,0,LOW,79,15.07,No action needed (monitor next cycle)
CUST_01066,0.1908,0,LOW,79,15.07,No action needed (monitor next cycle)
CUST_00068,0.1908,0,LOW,499,95.22,No action needed (monitor next cycle)
CUST_03931,0.1907,0,LOW,29,5.53,No action needed (monitor next cycle)
CUST_02057,0.1906,0,LOW,29,5.53,No action needed (monitor next cycle)
CUST_04371,0.1905,0,LOW,29,5.52,No action needed (monitor next cycle)
CUST_02101,0.1905,0,LOW,29,5.53,No action needed (monitor next cycle)
CUST_03814,0.1904,0,LOW,199,37.89,No action needed (monitor next cycle)
CUST_04977,0.1902,0,LOW,199,37.85,No action needed (monitor next cycle)
CUST_01563,0.1902,0,LOW,79,15.03,No action needed (monitor next cycle)
